accession_type,source,id
pdb,MED,37298210
pdb,MED,36016557
pdb,MED,30531909
pdb,MED,30917530
pdb,MED,31214989
pdb,MED,9465023
pdb,MED,23833183
pdb,MED,25443668
pdb,MED,22782904
pdb,MED,25127103
pdb,MED,27956554
pdb,MED,27861127
pdb,MED,32929027
pdb,MED,28002624
pdb,MED,32867854
pdb,MED,23300835
pdb,MED,34699574
pdb,MED,35923599
pdb,MED,18197169
pdb,MED,26788364
pdb,PMC,PMC10548269
pdb,PMC,PMC7989381
pdb,PMC,PMC7124075
pdb,PMC,PMC10568964
pdb,PMC,PMC8608565
pdb,PMC,PMC10472509
pdb,PMC,PMC7121943
pdb,PMC,PMC9400373
pdb,PMC,PMC5461526
pdb,PMC,PMC7836883
pdb,PMC,PMC3377366
pdb,PMC,PMC9261893
pdb,PMC,PMC10576435
pdb,PMC,PMC7157470
pdb,PMC,PMC7849826
pdb,PMC,PMC10550706
pdb,PMC,PMC7514474
pdb,PMC,PMC3252787
pdb,PMC,PMC7211082
pdb,PMC,PMC8042301
pdb,PMC,PMC7923689
pdb,PMC,PMC3030405
pdb,PMC,PMC10548524
pdb,PMC,PMC3675458
pdb,PMC,PMC10574801
pdb,PMC,PMC7149378
pdb,PMC,PMC10314662
pdb,PMC,PMC10548116
pdb,PMC,PMC7839566
pdb,PMC,PMC7567489
pdb,PMC,PMC7946544
pdb,PMC,PMC3980162
pdb,PMC,PMC7150114
pdb,PMC,PMC10491338
pdb,PMC,PMC10113129
pdb,PMC,PMC10549244
pdb,PMC,PMC4446453
pdb,PMC,PMC7980024
pdb,PMC,PMC7158181
pdb,PMC,PMC10491319
pdb,PMC,PMC3619145
pdb,PMC,PMC4340135
pdb,PMC,PMC4796210
pdb,PMC,PMC9197568
pdb,PMC,PMC3956189
pdb,PMC,PMC10300527
pdb,PMC,PMC2253249
pdb,PMC,PMC7120587
pdb,PMC,PMC7151817
pdb,PMC,PMC10236260
pdb,PMC,PMC3313187
pdb,PMC,PMC3025566
pdb,PMC,PMC7529470
pdb,PMC,PMC3763524
pdb,PMC,PMC7149517
pdb,PMC,PMC10569003
pdb,PMC,PMC3976082
pdb,PMC,PMC3561566
pdb,PMC,PMC150352
pdb,PMC,PMC3376864
pdb,PMC,PMC7123490
pdb,PMC,PMC5786230
pdb,PMC,PMC7152442
pdb,PMC,PMC7123326
pdb,PMC,PMC7123982
pdb,PMC,PMC10197482
pdb,PMC,PMC1852808
pdb,PMC,PMC7184227
pdb,PMC,PMC7176257
pdb,PMC,PMC4489256
pdb,PMC,PMC7149786
pdb,PMC,PMC8274991
pdb,PMC,PMC7418817
pdb,PMC,PMC9005230
pdb,PMC,PMC7544924
pdb,PMC,PMC8110638
pdb,PMC,PMC3378902
pdb,PMC,PMC3071746
pdb,PMC,PMC6876493
pdb,PMC,PMC10506415
pdb,PMC,PMC7650509
pdb,PMC,PMC4045972
pdb,PMC,PMC4330398
pdb,PMC,PMC9135598
pdb,PMC,PMC2767882
pdb,PMC,PMC8523303
pdb,PMC,PMC8590929
pdb,PMC,PMC9906517
pdb,PMC,PMC7115750
pdb,PMC,PMC6231292
pdb,PMC,PMC7149647
pdb,PMC,PMC7157460
pdb,PMC,PMC2312405
pdb,PMC,PMC10197309
pdb,PMC,PMC7972515
pdb,PMC,PMC7895701
pdb,PMC,PMC7104723
pdb,PMC,PMC3971954
pdb,PMC,PMC4726836
pdb,PMC,PMC1716988
pfam,MED,27636878
pfam,MED,37726269
pfam,MED,34608136
pfam,MED,17015655
pfam,MED,35009139
pfam,MED,29746521
pfam,MED,30500919
pfam,MED,36506024
pfam,MED,33468647
pfam,MED,21994937
pfam,MED,35228526
pfam,MED,19411418
pfam,MED,36222581
pfam,MED,29099944
pfam,MED,32399560
pfam,MED,25426629
pfam,MED,23884409
pfam,MED,36358819
pfam,MED,26984398
pfam,MED,33488581
pfam,MED,17908300
pfam,MED,14759259
pfam,MED,15661011
pfam,MED,36400448
pfam,MED,31450820
pfam,MED,34047769
pfam,MED,33944921
pfam,MED,32070009
pfam,MED,32010187
pfam,MED,37563289
pfam,MED,30323281
pfam,MED,27317803
pfam,MED,30923531
pfam,MED,32229585
pfam,MED,21635794
pfam,MED,24331467
pfam,MED,25093042
pfam,MED,32849454
pfam,MED,25653165
pfam,MED,23056438
pfam,MED,33789944
pfam,MED,30397148
pfam,MED,34288868
pfam,MED,35982703
pfam,MED,36557872
pfam,MED,25714339
pfam,MED,24555018
pfam,MED,34358261
pfam,MED,36298860
pfam,MED,34523996
pfam,MED,29953544
pfam,MED,32340404
pfam,MED,27460795
pfam,MED,33139383
pfam,MED,16291650
pfam,MED,33539469
pfam,MED,35189832
pfam,MED,28590247
pfam,MED,27653775
pfam,MED,29124181
pfam,MED,29487573
pfam,MED,36160967
pfam,MED,31231414
pfam,MED,25383623
pfam,MED,25010342
pfam,MED,32554483
pfam,MED,35054832
pfam,MED,34328223
pfam,MED,28832628
pfam,MED,35406918
pfam,MED,37434168
pfam,MED,30778795
pfam,MED,29728383
pfam,MED,20482643
pfam,MED,24518682
pfam,MED,20944209
pfam,MED,22102047
pfam,MED,36864374
pfam,MED,29867909
pfam,MED,34893862
pfam,MED,31234450
pfam,MED,34366587
pfam,MED,24555058
pfam,MED,27458440
pfam,MED,26435754
pfam,MED,11443088
pfam,MED,30835283
pfam,MED,28073340
pfam,MED,24586435
pfam,MED,33809871
pfam,MED,25729385
pfam,MED,28848525
pfam,MED,26904011
pfam,MED,33320089
pfam,MED,34067363
pfam,MED,36061804
pfam,MED,34034658
pfam,MED,34178440
pfam,MED,21917168
pfam,MED,23049775
pfam,PMC,PMC4111624
pfam,PMC,PMC9723792
pfam,PMC,PMC7158327
pfam,PMC,PMC10547876
pfam,PMC,PMC8863317
pfam,PMC,PMC2767021
pfam,PMC,PMC9430716
pfam,PMC,PMC6876491
pfam,PMC,PMC3290091
pfam,PMC,PMC10548393
pfam,PMC,PMC8551951
pfam,PMC,PMC7271153
pfam,PMC,PMC10548141
pfam,PMC,PMC7780924
pfam,PMC,PMC7149705
pfam,PMC,PMC9723563
pfam,PMC,PMC5786230
pfam,PMC,PMC4961196
pfam,PMC,PMC9723581
prode,MED,33209313
prode,MED,31444901
prode,MED,36151396
prode,MED,31311517
prode,MED,17846124
prode,MED,32564776
prode,MED,22038849
prode,MED,28680668
prode,MED,31346550
prode,MED,34778015
prode,MED,37365587
prode,MED,25110986
prode,MED,25288227
prode,MED,36869790
prode,MED,21031020
prode,MED,27605239
prode,MED,25895569
prode,MED,37147373
prode,MED,22194291
prode,MED,17287291
prode,MED,23434150
prode,MED,32731255
prode,MED,22938382
prode,MED,29390074
prode,MED,22240444
prode,MED,34693874
prode,MED,22493668
prode,MED,36949958
prode,MED,30089798
prode,MED,27113217
prode,MED,29249802
prode,MED,30174396
prode,MED,33587215
prode,MED,34360827
prode,MED,34896568
prode,MED,29993426
prode,MED,28024146
prode,MED,29373668
prode,MED,31728664
prode,MED,33057161
prode,MED,11179375
prode,MED,31372182
prode,MED,37242405
prode,MED,25945796
prode,MED,27779617
prode,MED,37262100
prode,MED,32149266
prode,MED,11055951
prode,MED,29989214
prode,MED,35116291
prode,MED,25928419
prode,MED,30203794
prode,MED,31412079
prode,MED,21873474
prode,MED,28438966
prode,MED,37570625
prode,MED,32911517
prode,MED,30123242
prode,MED,34661664
prode,MED,34439586
prode,MED,19317891
prode,MED,35211743
prode,MED,34480575
prode,MED,36224594
prode,MED,27271195
prode,MED,26336641
prode,MED,33297935
prode,MED,9801366
prode,MED,25803101
prode,MED,28123548
prode,MED,25097083
prode,MED,16462943
prode,MED,28242673
prode,MED,34763559
prode,MED,24046523
prode,MED,21829709
prode,MED,32943487
prode,MED,24513105
prode,MED,17496026
prode,MED,29511597
prode,MED,32823850
prode,MED,36524327
prode,MED,31408461
prode,MED,19734545
prode,MED,27355037
prode,MED,9846828
prode,MED,32595406
prode,MED,32308441
prode,MED,29122925
prode,MED,14988501
prode,MED,30754510
prode,MED,36345961
prode,MED,16511309
prode,MED,31938217
prode,MED,37526664
prode,MED,28576843
prode,MED,19068953
prode,MED,35542432
prode,MED,18583928
prode,MED,36400814
prode,PMC,PMC3067037
prode,PMC,PMC7259088
prode,PMC,PMC6551826
prode,PMC,PMC8436021
prode,PMC,PMC10431327
prode,PMC,PMC10571916
prode,PMC,PMC5396454
prode,PMC,PMC4169568
prode,PMC,PMC9430675
prode,PMC,PMC9475708
prode,PMC,PMC3956938
prode,PMC,PMC6894113
prode,PMC,PMC2626848
prode,PMC,PMC10547921
prode,PMC,PMC3382395
prode,PMC,PMC9112684
prode,PMC,PMC10151770
prode,PMC,PMC7148595
prode,PMC,PMC9204005
prode,PMC,PMC56159
prode,PMC,PMC9535232
prode,PMC,PMC7546262
prode,PMC,PMC7261447
prode,PMC,PMC7835609
prode,PMC,PMC4660345
prode,PMC,PMC9128292
prode,PMC,PMC10570821
prode,PMC,PMC9765108
prode,PMC,PMC10576190
prode,PMC,PMC4044991
prode,PMC,PMC10568477
prode,PMC,PMC3799422
prode,PMC,PMC4288755
prode,PMC,PMC3440603
prode,PMC,PMC9621550
prode,PMC,PMC8397871
prode,PMC,PMC9723761
prode,PMC,PMC6243556
prode,PMC,PMC9520968
prode,PMC,PMC2884571
prode,PMC,PMC10429962
prode,PMC,PMC3255055
prode,PMC,PMC3482443
prode,PMC,PMC9208104
prode,PMC,PMC5475600
prode,PMC,PMC2884663
prode,PMC,PMC3555849
prode,PMC,PMC6873625
prode,PMC,PMC3613425
prode,PMC,PMC7114258
prode,PMC,PMC7250622
prode,PMC,PMC8263166
prode,PMC,PMC5476046
prode,PMC,PMC3956367
prode,PMC,PMC2884554
prode,PMC,PMC4903532
prode,PMC,PMC9478524
prode,PMC,PMC6847586
prode,PMC,PMC8676414
prode,PMC,PMC9567959
prode,PMC,PMC6552824
prode,PMC,PMC7839566
prode,PMC,PMC4713972
prode,PMC,PMC10569687
prode,PMC,PMC9359597
prode,PMC,PMC10554447
prode,PMC,PMC3823891
prode,PMC,PMC8701696
prode,PMC,PMC9727314
prode,PMC,PMC9550498
prode,PMC,PMC4044147
prode,PMC,PMC7888746
prode,PMC,PMC5475003
prode,PMC,PMC7923899
prode,PMC,PMC7340936
prode,PMC,PMC7480431
prode,PMC,PMC4044662
prode,PMC,PMC10570618
prode,PMC,PMC9621487
prode,PMC,PMC6285512
prode,PMC,PMC5631020
prode,PMC,PMC10402446
prode,PMC,PMC9723784
prode,PMC,PMC10557102
prode,PMC,PMC10553647
prode,PMC,PMC7149705
prode,PMC,PMC4920074
prode,PMC,PMC3439874
prode,PMC,PMC7119911
prode,PMC,PMC6117304
prode,PMC,PMC7208150
prode,PMC,PMC5692142
prode,PMC,PMC4588934
prode,PMC,PMC9635916
prode,PMC,PMC4034090
prode,PMC,PMC7160052
prode,PMC,PMC10555780
prode,PMC,PMC10576827
prode,PMC,PMC6291618
prode,PMC,PMC6554911
protein_structures,MED,22649674
protein_structures,MED,30511676
protein_structures,MED,29696015
protein_structures,MED,31974402
protein_structures,MED,36042239
protein_structures,MED,29449376
protein_structures,MED,19278650
protein_structures,MED,24867643
protein_structures,MED,22629386
protein_structures,MED,31806353
protein_structures,MED,30892613
protein_structures,MED,31118463
protein_structures,MED,25285661
protein_structures,MED,24038465
protein_structures,MED,22376008
protein_structures,MED,35269646
protein_structures,MED,23118975
protein_structures,MED,26246409
protein_structures,MED,29229824
protein_structures,MED,20036251
protein_structures,MED,21895975
protein_structures,MED,22902367
protein_structures,MED,31131408
protein_structures,MED,25264107
protein_structures,MED,29410427
protein_structures,MED,11994422
protein_structures,MED,22848106
protein_structures,MED,33199689
protein_structures,MED,32737395
protein_structures,MED,29170462
protein_structures,MED,27536942
protein_structures,MED,27154206
protein_structures,MED,23575632
protein_structures,MED,26724865
protein_structures,MED,36180783
protein_structures,MED,17599357
protein_structures,MED,22570413
protein_structures,MED,26323304
protein_structures,MED,36516442
protein_structures,MED,30095198
protein_structures,MED,16954221
protein_structures,MED,34155404
protein_structures,MED,21652641
protein_structures,MED,23404400
protein_structures,MED,35383169
protein_structures,MED,29703953
protein_structures,MED,34903725
protein_structures,MED,24115911
protein_structures,MED,31843892
protein_structures,MED,19852838
protein_structures,MED,34504078
protein_structures,MED,30224965
protein_structures,MED,26875695
protein_structures,MED,27609087
protein_structures,MED,28009299
protein_structures,MED,28966056
protein_structures,MED,31201333
protein_structures,MED,28682307
protein_structures,MED,33266498
protein_structures,MED,20639533
protein_structures,MED,33737693
protein_structures,MED,28266637
protein_structures,MED,26731131
protein_structures,MED,35013607
protein_structures,MED,35840580
protein_structures,MED,18063569
protein_structures,MED,26673709
protein_structures,MED,29275330
protein_structures,MED,25195760
protein_structures,MED,19433000
protein_structures,MED,25838500
protein_structures,MED,23939620
protein_structures,MED,24632863
protein_structures,MED,30090246
protein_structures,MED,26836308
protein_structures,MED,26728401
protein_structures,MED,21283705
protein_structures,MED,30060196
protein_structures,MED,29354268
protein_structures,MED,29109439
protein_structures,MED,17950751
protein_structures,MED,19336416
protein_structures,MED,20512150
protein_structures,MED,27583453
protein_structures,MED,31036859
protein_structures,MED,33836065
protein_structures,MED,35132495
protein_structures,MED,21068843
protein_structures,MED,26939885
protein_structures,MED,29423037
protein_structures,MED,33548226
protein_structures,MED,30028291
protein_structures,MED,32486141
protein_structures,MED,35698914
protein_structures,MED,25580576
protein_structures,MED,20944214
protein_structures,MED,24634440
protein_structures,MED,18794843
protein_structures,MED,29846688
protein_structures,MED,31133615
reactome,MED,31906859
reactome,MED,30640723
reactome,MED,31871424
reactome,MED,35677632
reactome,MED,28199695
reactome,MED,31766499
reactome,MED,32421102
reactome,MED,37631989
reactome,MED,32829375
reactome,MED,30598663
reactome,MED,36061363
reactome,MED,34408849
reactome,MED,33123584
reactome,MED,31104630
reactome,MED,33520015
reactome,MED,36225796
reactome,MED,31452801
reactome,MED,26917558
reactome,MED,34177613
reactome,MED,35806906
reactome,MED,37176653
reactome,MED,32793093
reactome,MED,33679751
reactome,MED,35743310
reactome,MED,36291580
reactome,MED,29728556
reactome,MED,37410486
reactome,MED,35963644
reactome,MED,36380355
reactome,MED,36768739
reactome,MED,30874586
reactome,MED,36532040
reactome,MED,35839768
reactome,MED,35116056
reactome,MED,30997981
reactome,MED,29642908
reactome,MED,30341284
reactome,MED,36158865
reactome,MED,35712450
reactome,MED,32854182
reactome,MED,33007800
reactome,MED,33552715
reactome,MED,32855630
reactome,MED,34926170
reactome,MED,32712105
reactome,MED,36993160
reactome,MED,34215297
reactome,MED,27899649
reactome,MED,27892526
reactome,MED,33134183
reactome,MED,35650387
reactome,MED,35909541
reactome,MED,33472171
reactome,MED,35882862
reactome,MED,37441073
reactome,MED,36203534
reactome,MED,28283027
reactome,MED,28264060
reactome,MED,32770228
reactome,MED,34169069
reactome,MED,36923478
reactome,MED,36266053
reactome,MED,35818408
reactome,MED,30896821
reactome,MED,37298437
reactome,MED,33828584
reactome,MED,36354791
reactome,MED,37066416
reactome,MED,33097800
reactome,MED,32039023
reactome,MED,32366916
reactome,MED,34722629
reactome,MED,37006438
reactome,MED,33996900
reactome,MED,30809253
reactome,MED,34511983
reactome,MED,32843430
reactome,MED,37686255
reactome,MED,34734027
reactome,MED,32075098
reactome,MED,35117487
reactome,MED,33323543
reactome,MED,34570759
reactome,MED,37299978
reactome,MED,35992814
reactome,MED,35740026
reactome,MED,36499624
reactome,MED,32849243
reactome,MED,36823639
reactome,MED,37756698
reactome,MED,30589860
reactome,MED,29202482
reactome,MED,32523653
reactome,MED,29700073
reactome,MED,35504178
reactome,MED,34977039
reactome,MED,34456333
reactome,MED,34123356
reactome,MED,35991574
reactome,MED,34202571
reactome,PMC,PMC10252062
reactome,PMC,PMC5149584
reactome,PMC,PMC10552997
reactome,PMC,PMC10568464
reactome,PMC,PMC10576783
refseq,MED,26719147
refseq,MED,31717534
refseq,MED,30702160
refseq,MED,27881415
refseq,MED,23230001
refseq,MED,37415296
refseq,MED,22074949
refseq,MED,23517431
refseq,MED,25620041
refseq,MED,16024656
refseq,MED,32511321
refseq,MED,28415976
refseq,MED,21060106
refseq,MED,29632013
refseq,MED,31881038
refseq,MED,35799535
refseq,MED,34543299
refseq,MED,23487449
refseq,MED,26355097
refseq,MED,30501108
refseq,MED,28281974
refseq,MED,30683910
refseq,MED,23032194
refseq,MED,36077022
refseq,MED,33452876
refseq,MED,30012493
refseq,MED,29907647
refseq,MED,32122903
refseq,MED,36140788
refseq,MED,29963993
refseq,MED,30871577
refseq,MED,18542061
refseq,MED,23781207
refseq,MED,36217155
refseq,MED,35527018
refseq,MED,16679492
refseq,MED,19837063
refseq,MED,21964251
refseq,MED,33296397
refseq,MED,32380652
refseq,MED,32626952
refseq,MED,25943428
refseq,MED,36497054
refseq,MED,26842481
refseq,MED,32587583
refseq,MED,37698853
refseq,MED,31857358
refseq,MED,29274741
refseq,MED,31976174
refseq,MED,33365953
refseq,MED,24657871
refseq,MED,17355986
refseq,MED,30184492
refseq,MED,31518642
refseq,MED,36366426
refseq,MED,37744350
refseq,MED,28116328
refseq,MED,33786291
refseq,MED,17553428
refseq,MED,33663373
refseq,MED,31354685
refseq,MED,26288847
refseq,MED,35769892
refseq,MED,29884771
refseq,MED,33194804
refseq,MED,22492446
refseq,MED,33441407
refseq,MED,23792044
refseq,MED,34038195
refseq,MED,33533708
refseq,MED,30630428
refseq,MED,35715546
refseq,MED,36500990
refseq,MED,25547982
refseq,MED,23865057
refseq,MED,31447096
refseq,MED,32266797
refseq,MED,25550687
refseq,MED,25764126
refseq,MED,34632432
refseq,MED,27799301
refseq,MED,28782260
refseq,MED,37091323
refseq,MED,27790434
refseq,MED,24045291
refseq,MED,21257638
refseq,MED,34201307
refseq,MED,29144397
refseq,MED,36815016
refseq,MED,30276134
refseq,MED,35165270
refseq,MED,24832383
refseq,MED,23761966
refseq,MED,30140680
refseq,MED,29036481
refseq,MED,34573052
refseq,MED,35198722
refseq,MED,37298457
refseq,MED,32037452
refseq,MED,34829944
refseq,PMC,PMC10570876
refseq,PMC,PMC10547888
refseq,PMC,PMC3850127
refseq,PMC,PMC10556282
refseq,PMC,PMC8756495
refseq,PMC,PMC7120454
refseq,PMC,PMC10569243
refseq,PMC,PMC10569123
refseq,PMC,PMC8105150
refseq,PMC,PMC1087166
refseq,PMC,PMC10251866
refseq,PMC,PMC7692877
refseq,PMC,PMC10548240
refseq,PMC,PMC7166304
refseq,PMC,PMC2714649
refseq,PMC,PMC3236047
refseq,PMC,PMC4168312
refseq,PMC,PMC7189402
refseq,PMC,PMC8547150
refseq,PMC,PMC2992693
refseq,PMC,PMC10558218
refseq,PMC,PMC7332303
refseq,PMC,PMC10472418
refseq,PMC,PMC1424689
refseq,PMC,PMC10548845
refseq,PMC,PMC4402628
refseq,PMC,PMC8590929
refseq,PMC,PMC10251966
refseq,PMC,PMC10569473
refseq,PMC,PMC10556295
refseq,PMC,PMC3235512
refseq,PMC,PMC10576800
refseq,PMC,PMC2275393
refseq,PMC,PMC1913360
refseq,PMC,PMC4055955
refseq,PMC,PMC9723715
refseq,PMC,PMC7164393
refseq,PMC,PMC10547890
refseq,PMC,PMC6876493
refseq,PMC,PMC4735058
refseq,PMC,PMC9588859
refseq,PMC,PMC2833381
refseq,PMC,PMC10569380
refseq,PMC,PMC9300480
refseq,PMC,PMC7150253
refseq,PMC,PMC8147665
refseq,PMC,PMC10252113
refseq,PMC,PMC7114258
refseq,PMC,PMC9723728
refseq,PMC,PMC10506525
refseq,PMC,PMC6285092
refseq,PMC,PMC10572358
refseq,PMC,PMC6777455
refseq,PMC,PMC5933288
refseq,PMC,PMC4147376
refseq,PMC,PMC7149573
refseq,PMC,PMC10561026
refseq,PMC,PMC4406207
refseq,PMC,PMC10576765
refseq,PMC,PMC4086971
refseq,PMC,PMC3239925
refseq,PMC,PMC3156400
refseq,PMC,PMC1180296
refseq,PMC,PMC7119911
refseq,PMC,PMC7149649
refseq,PMC,PMC3482448
refseq,PMC,PMC8884798
refseq,PMC,PMC3387800
refseq,PMC,PMC7307136
refseq,PMC,PMC4905195
refseq,PMC,PMC7200311
refseq,PMC,PMC7217268
refseq,PMC,PMC9723756
refseq,PMC,PMC7121557
refseq,PMC,PMC6526412
refseq,PMC,PMC6553095
refseq,PMC,PMC10547950
refseq,PMC,PMC5592443
refseq,PMC,PMC535214
refseq,PMC,PMC10548220
refseq,PMC,PMC7121243
refseq,PMC,PMC10576761
refseq,PMC,PMC7121122
refseq,PMC,PMC10548842
refseq,PMC,PMC3293789
refseq,PMC,PMC6778823
refseq,PMC,PMC4652327
refseq,PMC,PMC7500723
refseq,PMC,PMC3554192
refseq,PMC,PMC2646827
refseq,PMC,PMC6777521
refseq,PMC,PMC10569242
refseq,PMC,PMC4599864
refseq,PMC,PMC7325152
refseq,PMC,PMC10239305
refseq,PMC,PMC8154194
refseq,PMC,PMC7346715
refseq,PMC,PMC10567602
refseq,PMC,PMC7149743
refseq,PMC,PMC5508335
refsnp,MED,25975153
refsnp,MED,21753788
refsnp,MED,26876324
refsnp,MED,24582607
refsnp,MED,30500500
refsnp,MED,32922611
refsnp,MED,24325963
refsnp,MED,34630878
refsnp,MED,18365030
refsnp,MED,23907288
refsnp,MED,32110891
refsnp,MED,36983856
refsnp,MED,20639880
refsnp,MED,25567532
refsnp,MED,19581275
refsnp,MED,33921525
refsnp,MED,23668806
refsnp,MED,37503828
refsnp,MED,27407018
refsnp,MED,31231309
refsnp,MED,35212764
refsnp,MED,32446200
refsnp,MED,27144168
refsnp,MED,31860681
refsnp,MED,30318722
refsnp,MED,30680235
refsnp,MED,32595297
refsnp,MED,27514407
refsnp,MED,19094740
refsnp,MED,22825513
refsnp,MED,36338767
refsnp,MED,19330027
refsnp,MED,20551163
refsnp,MED,26833481
refsnp,MED,31523619
refsnp,MED,31813230
refsnp,MED,29642415
refsnp,MED,24722012
refsnp,MED,16675064
refsnp,MED,31342644
refsnp,MED,30915320
refsnp,MED,24714071
refsnp,MED,24122201
refsnp,MED,24969335
refsnp,MED,34221214
refsnp,MED,36449077
refsnp,MED,33495209
refsnp,MED,27142828
refsnp,MED,31451708
refsnp,MED,30242599
refsnp,MED,30082223
refsnp,MED,28198448
refsnp,MED,20975947
refsnp,MED,20005821
refsnp,MED,35418083
refsnp,MED,36540980
refsnp,MED,18303265
refsnp,MED,22606236
refsnp,MED,31421124
refsnp,MED,35141873
refsnp,MED,23588313
refsnp,MED,21879313
refsnp,MED,30577445
refsnp,MED,26464702
refsnp,MED,31878957
refsnp,MED,34426658
refsnp,MED,33329391
refsnp,MED,26125973
refsnp,MED,26335622
refsnp,MED,37146150
refsnp,MED,34222083
refsnp,MED,24944567
refsnp,MED,24066149
refsnp,MED,30027452
refsnp,MED,26228217
refsnp,MED,34027315
refsnp,MED,27032714
refsnp,MED,24319689
refsnp,MED,31855300
refsnp,MED,23884293
refsnp,MED,36752614
refsnp,MED,28610988
refsnp,MED,19720501
refsnp,MED,34680463
refsnp,MED,27593608
refsnp,MED,32619376
refsnp,MED,17400506
refsnp,MED,37449247
refsnp,MED,30873119
refsnp,MED,22170086
refsnp,MED,31616423
refsnp,MED,25250096
refsnp,MED,35091966
refsnp,MED,18470928
refsnp,MED,26933517
refsnp,MED,21637534
refsnp,MED,24367777
refsnp,MED,35671883
refsnp,MED,31868332
refsnp,MED,32229413
refsnp,PMC,PMC6173210
refsnp,PMC,PMC6243723
refsnp,PMC,PMC4111284
refsnp,PMC,PMC5616448
refsnp,PMC,PMC3066952
refsnp,PMC,PMC9378075
refsnp,PMC,PMC9431294
refsnp,PMC,PMC5619206
refsnp,PMC,PMC5396573
refsnp,PMC,PMC5616275
refsnp,PMC,PMC1474132
refsnp,PMC,PMC8761026
refsnp,PMC,PMC3401029
refsnp,PMC,PMC7365972
refsnp,PMC,PMC8495465
refsnp,PMC,PMC6252472
refsnp,PMC,PMC3467460
refsnp,PMC,PMC9045588
refsnp,PMC,PMC7672684
refsnp,PMC,PMC7208207
refsnp,PMC,PMC4121544
refsnp,PMC,PMC5641765
refsnp,PMC,PMC4708336
refsnp,PMC,PMC3255054
refsnp,PMC,PMC10569467
refsnp,PMC,PMC3506347
refsnp,PMC,PMC8766415
refsnp,PMC,PMC7207379
refsnp,PMC,PMC2842385
refsnp,PMC,PMC4842531
refsnp,PMC,PMC8182018
refsnp,PMC,PMC6989872
refsnp,PMC,PMC8312071
refsnp,PMC,PMC8406444
refsnp,PMC,PMC3395392
refsnp,PMC,PMC9625773
refsnp,PMC,PMC3442735
refsnp,PMC,PMC3500071
refsnp,PMC,PMC9329817
refsnp,PMC,PMC3991192
refsnp,PMC,PMC7258741
refsnp,PMC,PMC1871910
refsnp,PMC,PMC2094727
refsnp,PMC,PMC8822928
refsnp,PMC,PMC4577774
refsnp,PMC,PMC6991103
refsnp,PMC,PMC6620740
refsnp,PMC,PMC7209709
refsnp,PMC,PMC3300752
refsnp,PMC,PMC9222795
refsnp,PMC,PMC8089820
refsnp,PMC,PMC5149584
refsnp,PMC,PMC7368113
refsnp,PMC,PMC6796240
refsnp,PMC,PMC5461520
refsnp,PMC,PMC4042463
refsnp,PMC,PMC6987424
refsnp,PMC,PMC7121988
refsnp,PMC,PMC10434626
refsnp,PMC,PMC5641764
refsnp,PMC,PMC6604594
refsnp,PMC,PMC3067037
refsnp,PMC,PMC7121654
refsnp,PMC,PMC3300735
refsnp,PMC,PMC5782634
refsnp,PMC,PMC3439036
refsnp,PMC,PMC9222496
refsnp,PMC,PMC4708472
refsnp,PMC,PMC8842476
refsnp,PMC,PMC7972515
refsnp,PMC,PMC7527247
refsnp,PMC,PMC2765346
refsnp,PMC,PMC7340936
refsnp,PMC,PMC10576246
refsnp,PMC,PMC3421083
refsnp,PMC,PMC5476033
refsnp,PMC,PMC2671102
refsnp,PMC,PMC6149445
refsnp,PMC,PMC2439475
refsnp,PMC,PMC9221830
refsnp,PMC,PMC3353440
refsnp,PMC,PMC3007792
refsnp,PMC,PMC5631238
refsnp,PMC,PMC5641768
refsnp,PMC,PMC6961182
refsnp,PMC,PMC3952255
refsnp,PMC,PMC5998762
refsnp,PMC,PMC8948467
refsnp,PMC,PMC1856028
refsnp,PMC,PMC5475635
refsnp,PMC,PMC4842678
refsnp,PMC,PMC7167688
refsnp,PMC,PMC3850256
refsnp,PMC,PMC8239527
refsnp,PMC,PMC7346971
refsnp,PMC,PMC6965393
refsnp,PMC,PMC7121872
refsnp,PMC,PMC9527031
refsnp,PMC,PMC8680384
refsnp,PMC,PMC6503778
rfam,MED,36267174
rfam,MED,33747052
rfam,MED,22645380
rfam,MED,23043260
rfam,MED,34794432
rfam,MED,26264783
rfam,MED,32976561
rfam,MED,24772375
rfam,MED,20459780
rfam,MED,31253805
rfam,MED,21829340
rfam,MED,34038531
rfam,MED,33842280
rfam,MED,23044552
rfam,MED,29219696
rfam,MED,31194790
rfam,MED,36212456
rfam,MED,33430330
rfam,MED,27117410
rfam,MED,29041958
rfam,MED,30677076
rfam,MED,33324581
rfam,MED,22258152
rfam,MED,24441309
rfam,MED,25873374
rfam,MED,33879202
rfam,MED,34893601
rfam,MED,20398411
rfam,MED,27279738
rfam,MED,21210966
rfam,MED,33918448
rfam,MED,25512885
rfam,MED,31608110
rfam,MED,29495545
rfam,MED,34338633
rfam,MED,36993823
rfam,MED,31850078
rfam,MED,34562298
rfam,MED,33113345
rfam,MED,34715775
rfam,MED,17616982
rfam,MED,29403526
rfam,MED,18953034
rfam,MED,30850979
rfam,MED,24410852
rfam,MED,29284541
rfam,MED,22373926
rfam,MED,31860665
rfam,MED,17472738
rfam,MED,33069132
rfam,MED,32449459
rfam,MED,32428048
rfam,MED,20823307
rfam,MED,20230605
rfam,MED,26420827
